DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE ID,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
09/03/2015,16:10,,,40.6960684,-73.97150959999999,POINT (-73.9715096 40.6960684),,,,0.0,0.0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3290224,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/28/2018,3:35,BROOKLYN,11208.0,40.664192,-73.87759,POINT (-73.87759 40.664192),LINDEN BOULEVARD                ,ESSEX STREET,,1.0,0.0,1,0,0,0,0,0,Unspecified,,,,,3837222,PASSENGER VEHICLE,,,,
12/28/2012,21:15,,,40.6663873,-73.8017668,POINT (-73.8017668 40.6663873),,,,1.0,0.0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3096989,SPORT UTILITY / STATION WAGON,LIVERY VEHICLE,,,
03/21/2016,8:40,,,40.72895,-73.97182,POINT (-73.97182 40.72895),FDR Dr S                        ,,,1.0,0.0,0,0,0,0,1,0,Pavement Slippery,,,,,3406871,PASSENGER VEHICLE,,,,
03/25/2013,14:25,BROOKLYN,11232,40.6497395,-73.9983062,POINT (-73.9983062 40.6497395),37 STREET                       ,7 AVENUE                        ,,1.0,0.0,0,0,1,0,0,0,Driver Inexperience,Unspecified,,,,157656,PASSENGER VEHICLE,BICYCLE,,,
07/21/2015,12:09,MANHATTAN,10023.0,40.779123799999994,-73.98497569999999,POINT (-73.9849757 40.7791238),WEST 71 STREET                  ,WEST END AVENUE                 ,,0.0,0.0,0,0,0,0,0,0,Unspecified,,,,,3262222,SMALL COM VEH(4 TIRES) ,SPORT UTILITY / STATION WAGON,,,
02/27/2017,16:30,BROOKLYN,11223.0,40.595886,-73.98315,POINT (-73.98315 40.595886),AVENUE U                        ,WEST 12 STREET,,0.0,0.0,0,0,0,0,0,0,Unsafe Speed,Failure to Yield Right-of-Way,,,,3623208,PASSENGER VEHICLE,,,,
05/31/2015,17:50,BRONX,10460.0,40.8533472,-73.88166700000001,POINT (-73.881667 40.8533472),SOUTHERN BOULEVARD              ,EAST 187 STREET                 ,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Pavement Slippery,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,3232253,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,VAN,PASSENGER VEHICLE,PASSENGER VEHICLE
08/13/2017,14:00,QUEENS,11101.0,,,,,,4819      Vernon Blvd                   ,0.0,0.0,0,0,0,0,0,0,Unspecified,,,,,3730521,SPORT UTILITY / STATION WAGON,,,,
03/02/2019,9:45,,,40.76417,-73.83967,POINT (-73.83967 40.76417),VAN WYCK EXPWY                  ,,,1.0,0.0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4089488,Sedan,Station Wagon/Sport Utility Vehicle,,,
10/10/2016,13:50,MANHATTAN,10019,40.76422,-73.98099,POINT (-73.98099 40.76422),WEST 55 STREET                  ,7 AVENUE,,1.0,0.0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Passing or Lane Usage Improper,,,,3539813,BICYCLE,,,,
10/06/2017,16:25,BROOKLYN,11218.0,40.649326,-73.968575,POINT (-73.968575 40.649326),,,1214      CATON AVENUE                  ,2.0,0.0,0,0,0,0,2,0,Following Too Closely,Unspecified,,,,3764629,SPORT UTILITY / STATION WAGON,,,,
03/09/2016,17:45,,,40.627564899999996,-74.0412657,POINT (-74.0412657 40.6275649),,,,1.0,0.0,0,0,0,0,1,0,Driver Inattention/Distraction,,,,,3402998,PASSENGER VEHICLE,,,,
07/01/2017,13:45,QUEENS,11368.0,40.7561,-73.86251,POINT (-73.86251 40.7561),34 AVENUE                       ,106 STREET,,2.0,0.0,0,0,0,0,2,0,Unspecified,Unspecified,,,,3702865,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
10/01/2015,10:40,MANHATTAN,10010.0,40.7383125,-73.9877418,POINT (-73.9877418 40.7383125),EAST 20 STREET                  ,PARK AVENUE SOUTH               ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3306548,VAN,TAXI,,,
04/07/2013,17:30,BRONX,10474,40.80913029999999,-73.88219709999998,POINT (-73.8821971 40.8091303),EAST BAY AVENUE                 ,WHITTIER STREET                 ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,77255,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/25/2017,22:30,MANHATTAN,10001.0,40.750294,-73.99485,POINT (-73.99485 40.750294),8 AVENUE                        ,WEST 31 STREET,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unsafe Speed,,,,3621802,TAXI,PASSENGER VEHICLE,,,
10/01/2014,8:40,BRONX,10474,40.816368100000005,-73.88211209999999,POINT (-73.8821121 40.8163681),EDGEWATER ROAD                  ,HALLECK STREET                  ,,1.0,0.0,1,0,0,0,0,0,Backing Unsafely,,,,,1033890,SPORT UTILITY / STATION WAGON,,,,
12/08/2012,4:00,MANHATTAN,10013,40.72292879999999,-74.0021718,POINT (-74.0021718 40.7229288),WOOSTER STREET                  ,BROOME STREET                   ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,1394,TAXI,UNKNOWN,,,
07/27/2014,0:05,BRONX,10459,40.8221083,-73.90061170000001,POINT (-73.9006117 40.8221083),EAST 163 STREET                 ,PROSPECT AVENUE                 ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,999339,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/16/2015,12:12,,,,,,,,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3299279,OTHER,OTHER,,,
09/30/2015,8:44,,,,,,,,PARKING LOT-355 FOOD CENTER DR          ,0.0,0.0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3306664,SMALL COM VEH(4 TIRES) ,SMALL COM VEH(4 TIRES) ,,,
12/16/2018,5:20,QUEENS,11385.0,40.707770000000004,-73.91056,POINT (-73.91056 40.70777),,,481       WOODWARD AVENUE               ,1.0,0.0,0,0,0,0,1,0,Passing Too Closely,Unspecified,,,,4045752,Sedan,Station Wagon/Sport Utility Vehicle,,,
07/08/2019,16:00,,,40.647594,-73.97351,POINT (-73.97351 40.647594),CATON AVENUE                    ,,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4166638,Sedan,Sedan,,,
06/06/2016,13:00,BROOKLYN,11219.0,40.62847,-74.002525,POINT (-74.002525 40.62847),12 AVENUE                       ,63 STREET,,1.0,0.0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,3457815,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/29/2018,16:16,BRONX,10456.0,40.82929,-73.91642,POINT (-73.91642 40.82929),EAST 165 STREET                 ,MORRIS AVENUE,,1.0,0.0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4025763,Sedan,Bike,,,
06/16/2014,11:50,MANHATTAN,10002,40.716708700000005,-73.98915629999999,POINT (-73.9891563 40.7167087),GRAND STREET                    ,ESSEX STREET                    ,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,352214,OTHER,PASSENGER VEHICLE,,,
07/01/2015,21:30,,,,,,FRESH POND ROAD                 ,68 AVENUE                       ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3251214,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
03/24/2017,20:40,,,,,,PARSONS BOULEVARD               ,GRAND CENTRAL PARKWAY,,1.0,0.0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,3638392,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
05/25/2018,18:25,,,40.63136,-73.884514,POINT (-73.884514 40.63136),BELT PARKWAY                    ,,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3907811,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
02/26/2013,0:20,MANHATTAN,10012,40.7263924,-73.99179570000001,POINT (-73.9917957 40.7263924),EAST 3 STREET                   ,BOWERY                          ,,0.0,0.0,0,0,0,0,0,0,Other Vehicular,Driver Inattention/Distraction,,,,14910,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/15/2017,9:27,BROOKLYN,11223.0,40.59652,-73.97331,POINT (-73.97331 40.59652),MC DONALD AVENUE                ,VILLAGE ROAD NORTH,,0.0,0.0,0,0,0,0,0,0,View Obstructed/Limited,Unspecified,,,,3790894,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/18/2012,21:00,QUEENS,11368,40.753263700000005,-73.86444770000001,POINT (-73.8644477 40.7532637),103 STREET                      ,37 AVENUE                       ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,280503,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/29/2018,0:40,QUEENS,11377.0,40.75184,-73.90358,POINT (-73.90358 40.75184),58 STREET                       ,BROADWAY,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3890586,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
06/29/2019,18:07,MANHATTAN,10013.0,40.722584000000005,-74.00636,POINT (-74.00636 40.722584),CANAL STREET                    ,VARICK STREET,,1.0,0.0,0,0,0,0,1,0,Passing Too Closely,,,,,4161514,Sedan,,,,
01/21/2014,21:09,,,,,,,,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,2934652,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/22/2015,17:30,MANHATTAN,10002.0,40.7194838,-73.9912843,POINT (-73.9912843 40.7194838),DELANCEY STREET                 ,ELDRIDGE STREET                 ,,1.0,0.0,1,0,0,0,0,0,Unspecified,,,,,3320716,PICK-UP TRUCK,,,,
07/17/2015,13:30,,,,,,LONG ISLAND EXPRESSWAY NORTH SR ,FRESH MEADOW LANE               ,,0.0,0.0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3260245,SPORT UTILITY / STATION WAGON,LARGE COM VEH(6 OR MORE TIRES),,,
08/12/2013,17:02,BROOKLYN,11226,40.6489841,-73.9484023,POINT (-73.9484023 40.6489841),EAST 31 STREET                  ,SNYDER AVENUE                   ,,2.0,0.0,0,0,0,0,2,0,Unspecified,Unspecified,,,,138814,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
04/28/2017,21:53,MANHATTAN,10019.0,40.76422,-73.98099,POINT (-73.98099 40.76422),7 AVENUE                        ,WEST 55 STREET,,1.0,0.0,0,0,1,0,0,0,Aggressive Driving/Road Rage,Unspecified,Unspecified,,,3661369,TAXI,TAXI,BICYCLE,,
03/26/2019,23:40,MANHATTAN,10036.0,40.75734,-73.98602,POINT (-73.98602 40.75734),WEST 44 STREET                  ,7 AVENUE,,0.0,0.0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4106245,Station Wagon/Sport Utility Vehicle,Sedan,,,
11/25/2018,13:30,BROOKLYN,11234.0,40.610687,-73.92989,POINT (-73.92989 40.610687),EAST 38 STREET                  ,AVENUE S,,1.0,0.0,0,0,0,0,1,0,Unspecified,Unspecified,Unspecified,Unspecified,,4032450,Sedan,Station Wagon/Sport Utility Vehicle,Sedan,Station Wagon/Sport Utility Vehicle,
10/02/2018,6:40,BRONX,10467.0,40.88519,-73.86529,POINT (-73.86529 40.88519),CARPENTER AVENUE                ,EAST 220 STREET,,0.0,0.0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,3992763,Bus,Taxi,,,
03/07/2015,11:00,BROOKLYN,11216,40.6800886,-73.9439725,POINT (-73.9439725 40.6800886),FULTON STREET                   ,BROOKLYN AVENUE                 ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3182647,LARGE COM VEH(6 OR MORE TIRES),PASSENGER VEHICLE,,,
02/01/2017,11:45,BROOKLYN,11206.0,40.701607,-73.93241,POINT (-73.93241 40.701607),,,100       NOLL STREET                   ,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3608301,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
03/17/2017,22:00,QUEENS,11378.0,40.72415,-73.89869,POINT (-73.89869 40.72415),GRAND AVENUE                    ,66 STREET,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3634071,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
05/24/2019,5:30,BROOKLYN,11229.0,40.60389,-73.95349,POINT (-73.95349 40.60389),EAST 19 STREET                  ,AVENUE S,,0.0,0.0,0,0,0,0,0,0,Unspecified,,,,,4137828,Station Wagon/Sport Utility Vehicle,,,,
12/12/2014,15:30,MANHATTAN,10028.0,40.77619620000001,-73.9498707,POINT (-73.9498707 40.7761962),EAST 85 STREET                  ,1 AVENUE                        ,,0.0,0.0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3135907,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
11/20/2013,9:00,,,,,,,,,2.0,0.0,0,0,0,0,2,0,Unspecified,Unspecified,,,,2927715,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/28/2017,13:50,,,40.79099,-73.96518,POINT (-73.96518 40.79099),WEST 95 STREET                  ,,,1.0,0.0,0,0,1,0,0,0,Driver Inattention/Distraction,Unsafe Lane Changing,,,,3701605,PASSENGER VEHICLE,BICYCLE,,,
09/18/2016,19:20,BROOKLYN,11208,40.679653,-73.88556,POINT (-73.88556 40.679653),FULTON STREET                   ,CLEVELAND STREET,,1.0,0.0,0,0,0,0,1,0,Driver Inexperience,Unspecified,,,,3522941,SPORT UTILITY / STATION WAGON,MOTORCYCLE,,,
06/25/2019,19:00,QUEENS,11004.0,40.738240000000005,-73.70866,POINT (-73.70866 40.73824),,,83-47     260 STREET                    ,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4158819,Sedan,Sedan,,,
11/15/2016,19:00,QUEENS,11377.0,40.750393,-73.90523,POINT (-73.90523 40.750393),57 STREET                       ,37 AVENUE,,0.0,0.0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3560960,PASSENGER VEHICLE,,,,
10/14/2013,0:30,QUEENS,11101,40.7505604,-73.9094815,POINT (-73.9094815 40.7505604),WOODSIDE AVENUE                 ,38 AVENUE                       ,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,243786,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/21/2017,8:50,STATEN ISLAND,10310.0,40.639065,-74.107445,POINT (-74.107445 40.639065),,,219       BARD AVENUE                   ,0.0,0.0,0,0,0,0,0,0,Animals Action,Unspecified,Unspecified,,,3735354,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
05/02/2019,13:30,QUEENS,11370.0,40.771496,-73.89491,POINT (-73.89491 40.771496),,,75-12     20 AVENUE                     ,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4126221,Sedan,Station Wagon/Sport Utility Vehicle,,,
09/25/2017,8:30,,,40.678326,-73.729294,POINT (-73.729294 40.678326),BROOKVILLE BOULEVARD            ,,,2.0,0.0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Unspecified,,,,3756928,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/22/2015,15:10,BRONX,10453,40.8499001,-73.9091764,POINT (-73.9091764 40.8499001),WALTON AVENUE                   ,EAST 177 STREET                 ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3190713,PASSENGER VEHICLE,UNKNOWN,,,
06/26/2019,18:30,QUEENS,11432.0,40.7052,-73.795586,POINT (-73.795586 40.7052),,,164-15    JAMAICA AVENUE                ,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4159373,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
03/23/2019,13:21,BROOKLYN,11212.0,40.66386,-73.92456,POINT (-73.92456 40.66386),EAST 96 STREET                  ,RUTLAND ROAD,,1.0,0.0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4102296,Sedan,,,,
10/31/2012,9:30,BRONX,10462,40.8343556,-73.85016359999999,POINT (-73.8501636 40.8343556),WESTCHESTER AVENUE              ,GLEBE AVENUE                    ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,89241,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
07/01/2016,19:00,BRONX,10463,40.87314,-73.90572,POINT (-73.90572 40.87314),WEST KINGSBRIDGE ROAD           ,BAILEY AVENUE,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3473697,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/10/2016,0:10,,,40.666909999999994,-73.839066,POINT (-73.839066 40.66691),BELT PARKWAY                    ,,,0.0,0.0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3576874,PICK-UP TRUCK,TAXI,PICK-UP TRUCK,TAXI,
02/14/2018,8:35,QUEENS,11411.0,40.692209999999996,-73.74556,POINT (-73.74556 40.69221),,,119-28    SPRINGFIELD BOULEVARD         ,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3846590,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/22/2016,9:23,,,40.769897,-73.91344000000001,POINT (-73.91344 40.769897),36 STREET                       ,ASTORIA BOULEVARD,,0.0,0.0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3524739,PASSENGER VEHICLE,,,,
05/13/2016,15:30,BRONX,10467.0,40.881504,-73.879364,POINT (-73.879364 40.881504),ROCHAMBEAU AVENUE               ,EAST GUN HILL ROAD,,0.0,0.0,0,0,0,0,0,0,Unspecified,,,,,3442347,PASSENGER VEHICLE,,,,
06/01/2019,18:30,BRONX,10451.0,40.822838,-73.928764,POINT (-73.928764 40.822838),EAST 151 STREET                 ,RIVER AVENUE,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Passing Too Closely,,,,4144641,Sedan,Station Wagon/Sport Utility Vehicle,,,
01/01/2013,2:30,MANHATTAN,10012,40.725083399999995,-73.9953279,POINT (-73.9953279 40.7250834),LAFAYETTE STREET                ,EAST HOUSTON STREET             ,,0.0,0.0,0,0,0,0,0,0,Prescription Medication,Prescription Medication,,,,14711,TAXI,TAXI,,,
05/05/2019,10:30,QUEENS,11356.0,40.77657,-73.842606,POINT (-73.842606 40.77657),126 STREET                      ,25 AVENUE,,0.0,0.0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4126176,Station Wagon/Sport Utility Vehicle,,,,
03/25/2013,16:35,MANHATTAN,10018,40.761390999999996,-74.0017363,POINT (-74.0017363 40.761391),WEST SIDE HIGHWAY               ,WEST 41 STREET                  ,,0.0,0.0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,18604,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/27/2017,15:44,BROOKLYN,11235.0,40.591685999999996,-73.94021,POINT (-73.94021 40.591686),AVENUE Y                        ,NOSTRAND AVENUE,,1.0,0.0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3798688,PASSENGER VEHICLE,,,,
01/05/2019,0:00,,,40.7501,-73.97494499999999,POINT (-73.974945 40.7501),EAST 41 STREET                  ,,,0.0,0.0,0,0,0,0,0,0,Fell Asleep,Unspecified,,,,4061865,Sedan,Station Wagon/Sport Utility Vehicle,,,
01/28/2017,0:30,MANHATTAN,10013.0,40.718384,-73.99779000000001,POINT (-73.99779 40.718384),,,132       MULBERRY STREET               ,1.0,0.0,0,0,0,0,1,0,Passing Too Closely,Unspecified,,,,3606751,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/07/2017,20:07,BROOKLYN,11203.0,40.645428,-73.944176,POINT (-73.944176 40.645428),EAST 35 STREET                  ,BEVERLEY ROAD,,0.0,0.0,0,0,0,0,0,0,Unspecified,,,,,3665214,SPORT UTILITY / STATION WAGON,,,,
05/29/2015,11:34,STATEN ISLAND,10301,40.616415100000005,-74.10350890000001,POINT (-74.1035089 40.6164151),CLOVE ROAD                      ,VICTORY BOULEVARD               ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3231311,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
06/23/2013,1:15,QUEENS,11367,40.730017700000005,-73.8234675,POINT (-73.8234675 40.7300177),JEWEL AVENUE                    ,MAIN STREET                     ,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,236147,PASSENGER VEHICLE,MOTORCYCLE,,,
05/31/2014,23:00,BROOKLYN,11207,40.680036,-73.90549240000001,POINT (-73.9054924 40.680036),BROADWAY                        ,EASTERN PARKWAY                 ,,3.0,0.0,0,0,0,0,3,0,Unspecified,Unspecified,Unspecified,Unspecified,,344487,BUS,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
04/20/2014,20:23,QUEENS,11385,40.7050013,-73.8860384,POINT (-73.8860384 40.7050013),68 STREET                       ,70 AVENUE                       ,,0.0,0.0,0,0,0,0,0,0,Unspecified,,,,,323413,PASSENGER VEHICLE,OTHER,,,
02/27/2015,12:15,,,,,,,,PARKING LOT 137-05 20 AVE.              ,1.0,0.0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3176783,PASSENGER VEHICLE,,,,
10/24/2015,13:35,MANHATTAN,10034.0,40.866741600000005,-73.9287277,POINT (-73.9287277 40.8667416),PAYSON AVENUE                   ,DYCKMAN STREET                  ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3321508,OTHER,SPORT UTILITY / STATION WAGON,,,
06/25/2018,0:25,,,,,,VANWYCK EXPRESSWAY              ,ATLANTIC AVENUE,,1.0,0.0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3927841,Sedan,Sedan,,,
03/01/2016,16:35,MANHATTAN,10002.0,40.722401500000004,-73.9916483,POINT (-73.9916483 40.7224015),STANTON STREET                  ,CHRYSTIE STREET                 ,,0.0,0.0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3397837,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/23/2019,9:08,QUEENS,11369.0,40.761703000000004,-73.88175,POINT (-73.88175 40.761703),87 STREET                       ,30 AVENUE,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4060008,Station Wagon/Sport Utility Vehicle,Sedan,,,
01/19/2015,18:44,BROOKLYN,11235.0,40.5898839,-73.9565887,POINT (-73.9565887 40.5898839),AVENUE Y                        ,EAST 13 STREET                  ,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3156209,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
05/02/2014,15:12,MANHATTAN,10028,40.7746554,-73.9540926,POINT (-73.9540926 40.7746554),EAST 81 STREET                  ,2 AVENUE                        ,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,329777,LARGE COM VEH(6 OR MORE TIRES),PASSENGER VEHICLE,,,
02/27/2016,16:42,BROOKLYN,11226.0,40.639632299999995,-73.9541782,POINT (-73.9541782 40.6396323),BEDFORD AVENUE                  ,NEWKIRK AVENUE                  ,,1.0,0.0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3397417,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
05/21/2017,20:50,MANHATTAN,10036.0,40.759205,-73.98464,POINT (-73.98464 40.759205),WEST 47 STREET                  ,7 AVENUE,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3674632,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/17/2018,10:10,BROOKLYN,11224.0,40.578720000000004,-73.983,POINT (-73.983 40.57872),,,2807      WEST 15 STREET                ,0.0,0.0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4046553,Taxi,Station Wagon/Sport Utility Vehicle,,,
03/20/2016,7:10,QUEENS,11421.0,40.7243,-73.9818,POINT (-73.9818 40.7243),PARK LANE SOUTH                 ,FOREST PARK DRIVE,,0.0,0.0,0,0,0,0,0,0,Unspecified,,,,,3422214,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/17/2014,11:49,QUEENS,11354,40.7704501,-73.8342056,POINT (-73.8342056 40.7704501),FARRINGTON STREET               ,WHITESTONE EXPRESSWAY           ,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,254115,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/07/2018,16:12,QUEENS,11354.0,40.76961,-73.831505,POINT (-73.831505 40.76961),31 ROAD                         ,137 STREET,,0.0,0.0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3895601,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
11/22/2013,8:35,QUEENS,11422,40.661526200000004,-73.7319785,POINT (-73.7319785 40.6615262),FRANCIS LEWIS BOULEVARD         ,CANEY LANE                      ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,226373,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/26/2019,8:30,STATEN ISLAND,10308.0,40.559383000000004,-74.15393,POINT (-74.15393 40.559383),GIFFORDS LANE                   ,BARLOW AVENUE,,0.0,0.0,0,0,0,0,0,0,Traffic Control Disregarded,Traffic Control Disregarded,,,,4103323,Sedan,Station Wagon/Sport Utility Vehicle,,,
03/02/2017,13:30,,,40.679012,-73.74928,POINT (-73.74928 40.679012),220 STREET                      ,MERRICK BOULEVARD,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3624915,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/16/2013,15:00,MANHATTAN,10022,40.7570751,-73.9698495,POINT (-73.9698495 40.7570751),3 AVENUE                        ,EAST 52 STREET                  ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,36410,MOTORCYCLE,SPORT UTILITY / STATION WAGON,,,
07/05/2012,13:20,BROOKLYN,11203,40.6539849,-73.9276937,POINT (-73.9276937 40.6539849),LINDEN BOULEVARD                ,EAST 53 STREET                  ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,135083,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
